id;rubric_id;Наименование;Цена;ИмяФайлаИзображения;Ед. изм.;Ду;Масса, кг;Мощность, Вт;Примечание;Описание;Напряжение, В;Изготовитель;Конструкционные особенности;Напряжение В, 50 Гц;Номинальный ток, Ih (A);Габаритные размеры, мм;Применение;Область применения;Артикул произв.;Длина, м;Диаметр наружный, мм;Комплект поставки;Размер;Высота, мм;Обьём, л;Производитель;L, мм;Страна изготовитель;Длина, мм;Ширина, мм;B, мм;Присоединение;Ру, МПа;Кол-во секций;Тип;Толщ. стенки, мм;D трубы наружный, мм;DN, мм;d наружный ;d внутренний;Масса 1 м.п., кг;Резьба;Габаритные размеры;Мощность, кВт;Частота вращения, об/мин;Класс защиты;**;Пропускная способность л/с;Цвет;Материал;Толщина стенки S, мм;Регламентирующий документ;номинальная нагрузка;Полное открытие;Давление, bar;Температура, С ;Номинальный расход, м3/час Qn;Длина ножки;Длина шкалы, мм;Q nom, м3/час;H nom, м;Dу фланца;Номинальны напор, м;Напор, м;Подача, м3/ч;Монтажная длина/высота, мм;Патрубок вход/выход, DN;Насос;Напорный патрубок, Ду;Материал корпуса;Глубина, мм;Тип затвора;Объем, мл;Управление;КПД;Кол-во контуров;Высота Н закрыто, мм;Высота Н1 открыто, мм;Вес, кг;Kvs, м3/ч;Полная высота клапана с приводом, мм;Тип привода;Kvy, м3/час;Калибровка (bar);Материал уплотнения;Резьба, дюймы;Время поворота, с;Максимальное растяжение, Lе;Межосевое расстояние;Межцентровое расстояние;Номинальный тепловой поток 1 секции, кВт;H, мм;Ду (стальная труба), мм;D наружный ;D2 наружный, мм;Толщина стенки s, мм;R,мм;Толщина, мм;Для труб стальных Ду;Обозначение по ГОСТ;Ширина полки, мм;Размер ячейки;Крепеж;Резьба, мм;Длина излива,мм
102007;108881;Тройник с ВР для п/э;6,18;trojnik_vr_pe.jpg;шт;"25х1""х25";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102011;108881;Тройник с ВР для п/э;6,84;trojnik_vr_pe.jpg;шт;"32х1/2""х32";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102012;108881;Тройник с ВР для п/э;7,08;trojnik_vr_pe.jpg;шт;"32х3/4""х32";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102010;108881;Тройник с ВР для п/э;7,08;trojnik_vr_pe.jpg;шт;"32х1""х32";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102013;108881;Тройник с ВР для п/э;8,70;trojnik_vr_pe.jpg;шт;"32х5/4""х32";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102014;108881;Тройник с ВР для п/э;12,48;trojnik_vr_pe.jpg;шт;"40х1""х40";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102015;108881;Тройник с ВР для п/э;13,26;trojnik_vr_pe.jpg;шт;"40х5/4""х40";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102016;108881;Тройник с ВР для п/э;13,62;trojnik_vr_pe.jpg;шт;"40х6/4""х40";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102018;108881;Тройник с ВР для п/э;17,16;trojnik_vr_pe.jpg;шт;"50х5/4""х50";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102019;108881;Тройник с ВР для п/э;17,34;trojnik_vr_pe.jpg;шт;"50х6/4""х50";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102017;108881;Тройник с ВР для п/э;19,38;trojnik_vr_pe.jpg;шт;"50х2""х50";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102022;108881;Тройник с ВР для п/э;23,76;trojnik_vr_pe.jpg;шт;"63х5/4""х63";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102023;108881;Тройник с ВР для п/э;24,06;trojnik_vr_pe.jpg;шт;"63х6/4""х63";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102020;108881;Тройник с ВР для п/э;24,48;trojnik_vr_pe.jpg;шт;"63х2""х63";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102021;108881;Тройник с ВР для п/э;13,68;trojnik_vr_pe.jpg;шт;"63х2,5""х63";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102024;108881;Тройник с ВР для п/э;0;trojnik_vr_pe.jpg;шт;"75х2""х75";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102025;108881;Тройник с ВР для п/э;40,74;trojnik_vr_pe.jpg;шт;"75х2,5""х75";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102026;108881;Тройник с ВР для п/э;0;trojnik_vr_pe.jpg;шт;"75х3""х75";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102027;108881;Тройник с ВР для п/э;91,62;trojnik_vr_pe.jpg;шт;"90х2,5""х90";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102028;108881;Тройник с ВР для п/э;71,04;trojnik_vr_pe.jpg;шт;"90х3""х90";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102029;108881;Тройник с ВР для п/э;89,04;trojnik_vr_pe.jpg;шт;"90х4""х90";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102003;108881;Тройник с ВР для п/э;69,90;trojnik_vr_pe.jpg;шт;"110х3""х110";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102004;108881;Тройник с ВР для п/э;133,08;trojnik_vr_pe.jpg;шт;"110х4""х110";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102036;108882;Тройник с НР для п/э;4,38;trojnik_pe_nr_unidelta.jpg;шт;"20х1/2""х20";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102037;108882;Тройник с НР для п/э;4,68;trojnik_pe_nr_unidelta.jpg;шт;"20х3/4""х20";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102038;108882;Тройник с НР для п/э;5,88;trojnik_pe_nr_unidelta.jpg;шт;"25х1""х25";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102039;108882;Тройник с НР для п/э;5,76;trojnik_pe_nr_unidelta.jpg;шт;"25х1/2""х25";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102040;108882;Тройник с НР для п/э;5,88;trojnik_pe_nr_unidelta.jpg;шт;"25х3/4""х25";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102042;108882;Тройник с НР для п/э;7,08;trojnik_pe_nr_unidelta.jpg;шт;"32х1/2""х32";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102043;108882;Тройник с НР для п/э;7,08;trojnik_pe_nr_unidelta.jpg;шт;"32х3/4""х32";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102041;108882;Тройник с НР для п/э;7,20;trojnik_pe_nr_unidelta.jpg;шт;"32х1""х32";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102044;108882;Тройник с НР для п/э;7,32;trojnik_pe_nr_unidelta.jpg;шт;"32х5/4""х32";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102045;108882;Тройник с НР для п/э;12,48;trojnik_pe_nr_unidelta.jpg;шт;"40х1""х40";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102046;108882;Тройник с НР для п/э;12,66;trojnik_pe_nr_unidelta.jpg;шт;"40х5/4""х40";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102047;108882;Тройник с НР для п/э;12,90;trojnik_pe_nr_unidelta.jpg;шт;"40х6/4""х40";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102049;108882;Тройник с НР для п/э;18,18;trojnik_pe_nr_unidelta.jpg;шт;"50х5/4""х50";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102050;108882;Тройник с НР для п/э;18,18;trojnik_pe_nr_unidelta.jpg;шт;"50х6/4""х50";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102048;108882;Тройник с НР для п/э;18,18;trojnik_pe_nr_unidelta.jpg;шт;"50х2""х50";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102053;108882;Тройник с НР для п/э;0;trojnik_pe_nr_unidelta.jpg;шт;"63х6/4""х63";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102051;108882;Тройник с НР для п/э;35,22;trojnik_pe_nr_unidelta.jpg;шт;"63х2""х63";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102052;108882;Тройник с НР для п/э;18,96;trojnik_pe_nr_unidelta.jpg;шт;"63х2,5""х63";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102054;108882;Тройник с НР для п/э;44,04;trojnik_pe_nr_unidelta.jpg;шт;"75х2,5""х75";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102055;108882;Тройник с НР для п/э;0;trojnik_pe_nr_unidelta.jpg;шт;"75х3""х75";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102056;108882;Тройник с НР для п/э;86,22;trojnik_pe_nr_unidelta.jpg;шт;"90х3""х90";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102057;108882;Тройник с НР для п/э;64,20;trojnik_pe_nr_unidelta.jpg;шт;"90х4""х90";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
102035;108882;Тройник с НР для п/э;75,12;trojnik_pe_nr_unidelta.jpg;шт;"110х4""х110";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101882;108865;Муфта универсальная (с п/э на металл/ПП/ПВХ);0;myfta_perehod_na_drygie_tipi_tryb_unidelta.jpg;шт;25х15-22;;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101883;108865;Муфта универсальная (с п/э на металл/ПП/ПВХ);0;myfta_perehod_na_drygie_tipi_tryb_unidelta.jpg;шт;25х20-27;;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101884;108865;Муфта универсальная (с п/э на металл/ПП/ПВХ);0;myfta_perehod_na_drygie_tipi_tryb_unidelta.jpg;шт;25х27-34;;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101885;108865;Муфта универсальная (с п/э на металл/ПП/ПВХ);0;myfta_perehod_na_drygie_tipi_tryb_unidelta.jpg;шт;32х20-27;;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101886;108865;Муфта универсальная (с п/э на металл/ПП/ПВХ);0;myfta_perehod_na_drygie_tipi_tryb_unidelta.jpg;шт;32х27-34;;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101915;108876;Отвод соединительная для п/э;4,26;otvod_soedinitelnij_pe.jpg;шт;20;;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101914;108876;Отвод соединительная для п/э;4,80;otvod_soedinitelnij_pe.jpg;шт;25;;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101913;108876;Отвод соединительная для п/э;6,00;otvod_soedinitelnij_pe.jpg;шт;32;;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101912;108876;Отвод соединительная для п/э;10,44;otvod_soedinitelnij_pe.jpg;шт;40;;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101911;108876;Отвод соединительная для п/э;14,64;otvod_soedinitelnij_pe.jpg;шт;50;;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101910;108876;Отвод соединительная для п/э;17,52;otvod_soedinitelnij_pe.jpg;шт;63;;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101909;108876;Отвод соединительная для п/э;37,62;otvod_soedinitelnij_pe.jpg;шт;75;;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101908;108876;Отвод соединительная для п/э;46,62;otvod_soedinitelnij_pe.jpg;шт;90;;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101916;108876;Отвод соединительная для п/э;97,50;otvod_soedinitelnij_pe.jpg;шт;110;;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101921;108872;Отвод с ВР для п/э;3,06;otvod_vr_pe.jpg;шт;"20х1/2""";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101922;108872;Отвод с ВР для п/э;3,06;otvod_vr_pe.jpg;шт;"20х3/4""";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101924;108872;Отвод с ВР для п/э;3,90;otvod_vr_pe.jpg;шт;"25х1/2""";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101925;108872;Отвод с ВР для п/э;3,78;otvod_vr_pe.jpg;шт;"25х3/4""";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101923;108872;Отвод с ВР для п/э;3,78;otvod_vr_pe.jpg;шт;"25х1""";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101927;108872;Отвод с ВР для п/э;4,32;otvod_vr_pe.jpg;шт;"32х1/2""";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101928;108872;Отвод с ВР для п/э;4,38;otvod_vr_pe.jpg;шт;"32х3/4""";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101926;108872;Отвод с ВР для п/э;4,38;otvod_vr_pe.jpg;шт;"32х1""";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101929;108872;Отвод с ВР для п/э;6,30;otvod_vr_pe.jpg;шт;"32х5/4""";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101931;108872;Отвод с ВР для п/э;8,70;otvod_vr_pe.jpg;шт;"40х3/4""";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101930;108872;Отвод с ВР для п/э;10,14;otvod_vr_pe.jpg;шт;"40х1""";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101932;108872;Отвод с ВР для п/э;8,88;otvod_vr_pe.jpg;шт;"40х5/4""";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
101933;108872;Отвод с ВР для п/э;8,88;otvod_vr_pe.jpg;шт;"40х6/4""";;;;;;Unidelta;;;;;;Тепло- и водоснабжение. Трубы и фитинги;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
